,JEDI_OCC,JEDI_CODE,nJobs,SKILL_NAME,nSkills,intensity
66358,Data Scientist,15-1111.91,303,Technical Training,1,0.0033003300330033004
66359,Data Scientist,15-1111.91,303,Technical Writing / Editing,2,0.006600660066006601
66360,Data Scientist,15-1111.91,303,Telemetry,1,0.0033003300330033004
66361,Data Scientist,15-1111.91,303,TensorFlow,18,0.0594059405940594
66362,Data Scientist,15-1111.91,303,Text Mining,17,0.056105610561056105
66363,Data Scientist,15-1111.91,303,Theano,8,0.026402640264026403
66364,Data Scientist,15-1111.91,303,Time Series Analysis,6,0.0198019801980198
66365,Data Scientist,15-1111.91,303,Time Series Forecasting,1,0.0033003300330033004
66366,Data Scientist,15-1111.91,303,Time Series Models,5,0.0165016501650165
66367,Data Scientist,15-1111.91,303,Torch,1,0.0033003300330033004
66368,Data Scientist,15-1111.91,303,Trading Strategy,1,0.0033003300330033004
66369,Data Scientist,15-1111.91,303,Transport Planning,2,0.006600660066006601
66370,Data Scientist,15-1111.91,303,Transport Systems,2,0.006600660066006601
66371,Data Scientist,15-1111.91,303,Transportation Systems,2,0.006600660066006601
66372,Data Scientist,15-1111.91,303,Travel Industry Knowledge,1,0.0033003300330033004
66373,Data Scientist,15-1111.91,303,Troubleshooting Technical Issues,1,0.0033003300330033004
66374,Data Scientist,15-1111.91,303,Unsupervised Learning,11,0.03630363036303631
66375,Data Scientist,15-1111.91,303,Value Proposition,2,0.006600660066006601
66376,Data Scientist,15-1111.91,303,Version Control,8,0.026402640264026403
66377,Data Scientist,15-1111.91,303,Waterfall Development Process,1,0.0033003300330033004
66378,Data Scientist,15-1111.91,303,Web Application Development,2,0.006600660066006601
66379,Data Scientist,15-1111.91,303,Web Development,2,0.006600660066006601
66380,Data Scientist,15-1111.91,303,Workflow Management,2,0.006600660066006601
66381,Data Scientist,15-1111.91,303,Working With Patient And/Or Condition: Mental Health,2,0.006600660066006601
66382,Data Scientist,15-1111.91,303,Workplace Health and Safety,1,0.0033003300330033004
66383,Data Scientist,15-1111.91,303,Yoga,1,0.0033003300330033004
294651,Statistician,J224113,4375,3D Modelling / Design,1,0.00022857142857142857
294652,Statistician,J224113,4375,Academic Advisement,1,0.00022857142857142857
294653,Statistician,J224113,4375,Account Auditing,9,0.002057142857142857
294654,Statistician,J224113,4375,Account Closing,3,0.0006857142857142857
294655,Statistician,J224113,4375,Account Management,5,0.001142857142857143
294656,Statistician,J224113,4375,Account Reconciliation,12,0.002742857142857143
294657,Statistician,J224113,4375,Accounting,35,0.008
294658,Statistician,J224113,4375,Accounts Payable / Accounts Receivable,1,0.00022857142857142857
294659,Statistician,J224113,4375,Accruals,3,0.0006857142857142857
294660,Statistician,J224113,4375,Acquisition Campaigns,3,0.0006857142857142857
294661,Statistician,J224113,4375,Acute Care,2,0.00045714285714285713
294662,Statistician,J224113,4375,Ad Campaigns,7,0.0016
294663,Statistician,J224113,4375,Ad Hoc Analysis,15,0.0034285714285714284
294664,Statistician,J224113,4375,Ad Hoc Marketing,3,0.0006857142857142857
294665,Statistician,J224113,4375,Ad Hoc Reporting,17,0.0038857142857142853
294666,Statistician,J224113,4375,Administrative Functions,9,0.002057142857142857
294667,Statistician,J224113,4375,Administrative Support,6,0.0013714285714285714
294668,Statistician,J224113,4375,Adobe Analytics,99,0.022628571428571432
294669,Statistician,J224113,4375,Adult Education,1,0.00022857142857142857
294670,Statistician,J224113,4375,Advanced Planning & Scheduling (APS),1,0.00022857142857142857
294671,Statistician,J224113,4375,Advanced Statistics,3,0.0006857142857142857
294672,Statistician,J224113,4375,Advertising,2,0.00045714285714285713
294673,Statistician,J224113,4375,Advertising Copywriting,2,0.00045714285714285713
294674,Statistician,J224113,4375,Advertising Revenue,10,0.002285714285714286
294675,Statistician,J224113,4375,Advertising Strategy,1,0.00022857142857142857
294676,Statistician,J224113,4375,Aerospace Engineering,1,0.00022857142857142857
294677,Statistician,J224113,4375,Aerospace Industry Knowledge,1,0.00022857142857142857
294678,Statistician,J224113,4375,Agency Selection,1,0.00022857142857142857
294679,Statistician,J224113,4375,Agonist,1,0.00022857142857142857
294680,Statistician,J224113,4375,Agribusiness,2,0.00045714285714285713
294681,Statistician,J224113,4375,Agricultural Industry Knowledge,1,0.00022857142857142857
294682,Statistician,J224113,4375,Air Traffic Management,3,0.0006857142857142857
294683,Statistician,J224113,4375,ALGO,1,0.00022857142857142857
294684,Statistician,J224113,4375,Algorithmics,1,0.00022857142857142857
294685,Statistician,J224113,4375,Alteryx,132,0.030171428571428568
294686,Statistician,J224113,4375,Alzheimer's Disease Knowledge,7,0.0016
294687,Statistician,J224113,4375,Anaesthesiology,2,0.00045714285714285713
294688,Statistician,J224113,4375,Analysis Of Variance (ANOVA),2,0.00045714285714285713
294689,Statistician,J224113,4375,Analytical Functions,5,0.001142857142857143
294690,Statistician,J224113,4375,Analytical Software,25,0.005714285714285714
294691,Statistician,J224113,4375,Anaplan,1,0.00022857142857142857
294692,Statistician,J224113,4375,Anatomy,2,0.00045714285714285713
294693,Statistician,J224113,4375,Animal Health,2,0.00045714285714285713
294694,Statistician,J224113,4375,Animation,3,0.0006857142857142857
294695,Statistician,J224113,4375,Annual Reports,3,0.0006857142857142857
294696,Statistician,J224113,4375,Annuities,4,0.0009142857142857145
294697,Statistician,J224113,4375,Anti Money Laundering (AML),11,0.002514285714285714
294698,Statistician,J224113,4375,API Management,4,0.0009142857142857145
294699,Statistician,J224113,4375,Application Lifecycle Management,6,0.0013714285714285714
294700,Statistician,J224113,4375,Application Support,12,0.002742857142857143
294701,Statistician,J224113,4375,Applied Statistics,25,0.005714285714285714
294702,Statistician,J224113,4375,Appointment Setting,2,0.00045714285714285713
294703,Statistician,J224113,4375,Arbitration,2,0.00045714285714285713
294704,Statistician,J224113,4375,Architectural Design,2,0.00045714285714285713
294705,Statistician,J224113,4375,Artificial Intelligence,37,0.008457142857142858
294706,Statistician,J224113,4375,Asset Allocation,11,0.002514285714285714
294707,Statistician,J224113,4375,Asset Liability Management,3,0.0006857142857142857
294708,Statistician,J224113,4375,Asset Management,41,0.009371428571428572
294709,Statistician,J224113,4375,Asset Valuation,1,0.00022857142857142857
294710,Statistician,J224113,4375,Attribution Modelling,19,0.004342857142857143
294711,Statistician,J224113,4375,Audience Segmentation,6,0.0013714285714285714
294712,Statistician,J224113,4375,Audio / Visual Knowledge,3,0.0006857142857142857
294713,Statistician,J224113,4375,Audit Planning,2,0.00045714285714285713
294714,Statistician,J224113,4375,Audit Processes,11,0.002514285714285714
294715,Statistician,J224113,4375,Automated Testing,1,0.00022857142857142857
294716,Statistician,J224113,4375,Aviation Safety,2,0.00045714285714285713
294717,Statistician,J224113,4375,B2C Marketing,4,0.0009142857142857145
294718,Statistician,J224113,4375,Balance Sheet,5,0.001142857142857143
294719,Statistician,J224113,4375,Bank Reconciliation,1,0.00022857142857142857
294720,Statistician,J224113,4375,Banking Industry Knowledge,8,0.0018285714285714285
294721,Statistician,J224113,4375,Barometers,1,0.00022857142857142857
294722,Statistician,J224113,4375,Basel II,1,0.00022857142857142857
294723,Statistician,J224113,4375,Basel III,7,0.0016
294724,Statistician,J224113,4375,Basic Mathematics,1,0.00022857142857142857
294725,Statistician,J224113,4375,Basic Programming,1,0.00022857142857142857
294726,Statistician,J224113,4375,Basic Research,1,0.00022857142857142857
294727,Statistician,J224113,4375,Bayesian Methods,1,0.00022857142857142857
294728,Statistician,J224113,4375,Behaviour Analysis,3,0.0006857142857142857
294729,Statistician,J224113,4375,Benchmarking,39,0.008914285714285715
294730,Statistician,J224113,4375,Benefits Administration / Management,1,0.00022857142857142857
294731,Statistician,J224113,4375,Benefits Analysis,5,0.001142857142857143
294732,Statistician,J224113,4375,Big Data,199,0.04548571428571429
294733,Statistician,J224113,4375,Big Data Analytics,62,0.014171428571428573
294734,Statistician,J224113,4375,Bill of Materials,1,0.00022857142857142857
294735,Statistician,J224113,4375,Billing Systems,4,0.0009142857142857145
294736,Statistician,J224113,4375,Bioassays,1,0.00022857142857142857
294737,Statistician,J224113,4375,Biodiversity,4,0.0009142857142857145
294738,Statistician,J224113,4375,Bioinformatics,5,0.001142857142857143
294739,Statistician,J224113,4375,Biologics Development,48,0.010971428571428571
294740,Statistician,J224113,4375,Biology,15,0.0034285714285714284
294741,Statistician,J224113,4375,Biomarkers,4,0.0009142857142857145
294742,Statistician,J224113,4375,Biomedical Research,7,0.0016
294743,Statistician,J224113,4375,Biosecurity,20,0.004571428571428572
294744,Statistician,J224113,4375,Biostatistics,156,0.03565714285714286
294745,Statistician,J224113,4375,Biotechnology,3,0.0006857142857142857
294746,Statistician,J224113,4375,Bitbucket,2,0.00045714285714285713
294747,Statistician,J224113,4375,Blockchain,2,0.00045714285714285713
294748,Statistician,J224113,4375,Blog Posts,2,0.00045714285714285713
294749,Statistician,J224113,4375,Blood Testing,2,0.00045714285714285713
294750,Statistician,J224113,4375,Bone Marrow Transplant,1,0.00022857142857142857
294751,Statistician,J224113,4375,Boosting (Machine Learning),5,0.001142857142857143
294752,Statistician,J224113,4375,Bootstrapping,3,0.0006857142857142857
294753,Statistician,J224113,4375,Brand Architecture,4,0.0009142857142857145
294754,Statistician,J224113,4375,Brand Extension,2,0.00045714285714285713
294755,Statistician,J224113,4375,Brand Loyalty,17,0.0038857142857142853
294756,Statistician,J224113,4375,Brand Marketing,3,0.0006857142857142857
294757,Statistician,J224113,4375,Brand Performance Analysis,2,0.00045714285714285713
294758,Statistician,J224113,4375,Branding,3,0.0006857142857142857
294759,Statistician,J224113,4375,Branding Campaigns,1,0.00022857142857142857
294760,Statistician,J224113,4375,Branding Strategy,7,0.0016
294761,Statistician,J224113,4375,Broadband,19,0.004342857142857143
294762,Statistician,J224113,4375,Broadcast,20,0.004571428571428572
294763,Statistician,J224113,4375,Budget Forecasting,2,0.00045714285714285713
294764,Statistician,J224113,4375,Budget Management,7,0.0016
294765,Statistician,J224113,4375,Budgeting,90,0.02057142857142857
294766,Statistician,J224113,4375,Business-to-Business,17,0.0038857142857142853
294767,Statistician,J224113,4375,Business-to-Business Sales,2,0.00045714285714285713
294768,Statistician,J224113,4375,Business Acumen,92,0.021028571428571428
294769,Statistician,J224113,4375,Business Administration,15,0.0034285714285714284
294770,Statistician,J224113,4375,Business Analysis,281,0.06422857142857143
294771,Statistician,J224113,4375,Business Case Analysis,1,0.00022857142857142857
294772,Statistician,J224113,4375,Business Communications,6,0.0013714285714285714
294773,Statistician,J224113,4375,Business Consulting,3,0.0006857142857142857
294774,Statistician,J224113,4375,Business Development,69,0.015771428571428568
294775,Statistician,J224113,4375,Business English,7,0.0016
294776,Statistician,J224113,4375,Business Intelligence,411,0.09394285714285716
294777,Statistician,J224113,4375,Business Intelligence Data Modelling,1,0.00022857142857142857
294778,Statistician,J224113,4375,Business Intelligence Project Management,9,0.002057142857142857
294779,Statistician,J224113,4375,Business Intelligence Reporting,58,0.013257142857142858
294780,Statistician,J224113,4375,Business Intelligence Reporting Tools (BIRT),1,0.00022857142857142857
294781,Statistician,J224113,4375,Business Lending,5,0.001142857142857143
294782,Statistician,J224113,4375,Business Management,10,0.002285714285714286
294783,Statistician,J224113,4375,Business Metrics,29,0.006628571428571429
294784,Statistician,J224113,4375,Business Modelling,6,0.0013714285714285714
294785,Statistician,J224113,4375,Business Operations,36,0.008228571428571429
294786,Statistician,J224113,4375,Business Planning,46,0.010514285714285714
294787,Statistician,J224113,4375,Business Process,194,0.044342857142857135
294788,Statistician,J224113,4375,Business Process Modelling,4,0.0009142857142857145
294789,Statistician,J224113,4375,Business Process Modelling Notation (BPMN),3,0.0006857142857142857
294790,Statistician,J224113,4375,Business Process Outsourcing,1,0.00022857142857142857
294791,Statistician,J224113,4375,Business Requirements Documentation,4,0.0009142857142857145
294792,Statistician,J224113,4375,Business Solutions,45,0.010285714285714285
294793,Statistician,J224113,4375,Business Statistics,3,0.0006857142857142857
294794,Statistician,J224113,4375,Business Strategy,82,0.018742857142857144
294795,Statistician,J224113,4375,Business Systems,2,0.00045714285714285713
294796,Statistician,J224113,4375,Business Systems Analysis,21,0.0048
294797,Statistician,J224113,4375,Business Writing,3,0.0006857142857142857
294798,Statistician,J224113,4375,Calculus,4,0.0009142857142857145
294799,Statistician,J224113,4375,Calendar Management,1,0.00022857142857142857
294800,Statistician,J224113,4375,Calibration,3,0.0006857142857142857
294801,Statistician,J224113,4375,Campaign Management,85,0.019428571428571427
294802,Statistician,J224113,4375,Campaign Metrics,1,0.00022857142857142857
294803,Statistician,J224113,4375,Campaign Performance Analysis,18,0.004114285714285714
294804,Statistician,J224113,4375,Cancer Epidemiology,5,0.001142857142857143
294805,Statistician,J224113,4375,Cancer knowledge,34,0.007771428571428571
294806,Statistician,J224113,4375,Capability Maturity Model (CMM),2,0.00045714285714285713
294807,Statistician,J224113,4375,Capability Maturity Model Integration (CMMI),1,0.00022857142857142857
294808,Statistician,J224113,4375,Capacity Management,1,0.00022857142857142857
294809,Statistician,J224113,4375,Capital Adequacy,1,0.00022857142857142857
294810,Statistician,J224113,4375,Capital Markets,4,0.0009142857142857145
294811,Statistician,J224113,4375,Capital Planning,1,0.00022857142857142857
294812,Statistician,J224113,4375,Cardiac Services,5,0.001142857142857143
294813,Statistician,J224113,4375,Cardiology,6,0.0013714285714285714
294814,Statistician,J224113,4375,Cardiopulmonary Resuscitation (CPR),1,0.00022857142857142857
294815,Statistician,J224113,4375,Care Planning,1,0.00022857142857142857
294816,Statistician,J224113,4375,Career Development,1,0.00022857142857142857
294817,Statistician,J224113,4375,Case Management,14,0.0032
294818,Statistician,J224113,4375,Cash Flow Analysis,1,0.00022857142857142857
294819,Statistician,J224113,4375,Cash Flow Reporting,1,0.00022857142857142857
294820,Statistician,J224113,4375,Category Management,9,0.002057142857142857
294821,Statistician,J224113,4375,CDES,6,0.0013714285714285714
294822,Statistician,J224113,4375,Cervical Cancer knowledge,1,0.00022857142857142857
294823,Statistician,J224113,4375,Change Management,67,0.015314285714285713
294824,Statistician,J224113,4375,Channel Development,1,0.00022857142857142857
294825,Statistician,J224113,4375,Chemistry,4,0.0009142857142857145
294826,Statistician,J224113,4375,Chi Square Automatic Interaction Detection (CHAID),6,0.0013714285714285714
294827,Statistician,J224113,4375,Chickenpox,4,0.0009142857142857145
294828,Statistician,J224113,4375,Child Care,2,0.00045714285714285713
294829,Statistician,J224113,4375,Child Care Programme,1,0.00022857142857142857
294830,Statistician,J224113,4375,Child Development,1,0.00022857142857142857
294831,Statistician,J224113,4375,Child Protection,1,0.00022857142857142857
294832,Statistician,J224113,4375,Child Safety,3,0.0006857142857142857
294833,Statistician,J224113,4375,Children's Health,1,0.00022857142857142857
294834,Statistician,J224113,4375,Choice Modelling,3,0.0006857142857142857
294835,Statistician,J224113,4375,Civil Aviation,1,0.00022857142857142857
294836,Statistician,J224113,4375,Civil Engineering,2,0.00045714285714285713
294837,Statistician,J224113,4375,Claims Knowledge,16,0.003657142857142857
294838,Statistician,J224113,4375,Classification Algorithms,7,0.0016
294839,Statistician,J224113,4375,Classroom Training,2,0.00045714285714285713
294840,Statistician,J224113,4375,Client Base Retention,1,0.00022857142857142857
294841,Statistician,J224113,4375,Client Needs Assessment,1,0.00022857142857142857
294842,Statistician,J224113,4375,Client/Server,3,0.0006857142857142857
294843,Statistician,J224113,4375,Clinical Data Analysis,7,0.0016
294844,Statistician,J224113,4375,Clinical Data Interchange Standards Consortium(CDISC),1,0.00022857142857142857
294845,Statistician,J224113,4375,Clinical Data Management,19,0.004342857142857143
294846,Statistician,J224113,4375,Clinical Data Understanding,1,0.00022857142857142857
294847,Statistician,J224113,4375,Clinical Drug Development,1,0.00022857142857142857
294848,Statistician,J224113,4375,Clinical Epidemiology,11,0.002514285714285714
294849,Statistician,J224113,4375,Clinical Experience,9,0.002057142857142857
294850,Statistician,J224113,4375,Clinical Information Systems / Technology,6,0.0013714285714285714
294851,Statistician,J224113,4375,Clinical Research,47,0.010742857142857144
294852,Statistician,J224113,4375,Clinical Research Data Accuracy and Integrity,2,0.00045714285714285713
294853,Statistician,J224113,4375,Clinical Research Management,1,0.00022857142857142857
294854,Statistician,J224113,4375,Clinical Research Trials,1,0.00022857142857142857
294855,Statistician,J224113,4375,Clinical Trial Design,1,0.00022857142857142857
294856,Statistician,J224113,4375,Clinical Trial Management,2,0.00045714285714285713
294857,Statistician,J224113,4375,Clinical Trials,48,0.010971428571428571
294858,Statistician,J224113,4375,Cloud Computing,5,0.001142857142857143
294859,Statistician,J224113,4375,Cluster Analysis,37,0.008457142857142858
294860,Statistician,J224113,4375,Clustering,41,0.009371428571428572
294861,Statistician,J224113,4375,Cognitive Science,2,0.00045714285714285713
294862,Statistician,J224113,4375,Cohort Study,3,0.0006857142857142857
294863,Statistician,J224113,4375,Columnar Databases,1,0.00022857142857142857
294864,Statistician,J224113,4375,Commercial Lending,5,0.001142857142857143
294865,Statistician,J224113,4375,Commissioning,9,0.002057142857142857
294866,Statistician,J224113,4375,Commodity Management,1,0.00022857142857142857
294867,Statistician,J224113,4375,Communicable Disease knowledge,3,0.0006857142857142857
294868,Statistician,J224113,4375,Community Development,3,0.0006857142857142857
294869,Statistician,J224113,4375,Community Health,3,0.0006857142857142857
294870,Statistician,J224113,4375,Community Medicine,1,0.00022857142857142857
294871,Statistician,J224113,4375,Competitive Analysis,28,0.0064
294872,Statistician,J224113,4375,Complex Sales,7,0.0016
294873,Statistician,J224113,4375,Compliance Management,3,0.0006857142857142857
294874,Statistician,J224113,4375,Compliance Reporting,9,0.002057142857142857
294875,Statistician,J224113,4375,Compliance Training,2,0.00045714285714285713
294876,Statistician,J224113,4375,Computational Modelling,1,0.00022857142857142857
294877,Statistician,J224113,4375,Computational Tools,2,0.00045714285714285713
294878,Statistician,J224113,4375,Computer Installation and Setup,1,0.00022857142857142857
294879,Statistician,J224113,4375,Computer Vision,1,0.00022857142857142857
294880,Statistician,J224113,4375,Conceptual Data Models,2,0.00045714285714285713
294881,Statistician,J224113,4375,Configuration Management,11,0.002514285714285714
294882,Statistician,J224113,4375,Conflict Management,20,0.004571428571428572
294883,Statistician,J224113,4375,Congestion Management,2,0.00045714285714285713
294884,Statistician,J224113,4375,Conjoint Analysis,6,0.0013714285714285714
294885,Statistician,J224113,4375,Conservation Areas,1,0.00022857142857142857
294886,Statistician,J224113,4375,Construction Industry Knowledge,1,0.00022857142857142857
294887,Statistician,J224113,4375,Construction Management,1,0.00022857142857142857
294888,Statistician,J224113,4375,Consumer Behaviour,161,0.0368
294889,Statistician,J224113,4375,Consumer Electronics,5,0.001142857142857143
294890,Statistician,J224113,4375,Consumer Insights,34,0.007771428571428571
294891,Statistician,J224113,4375,Consumer Research,144,0.032914285714285715
294892,Statistician,J224113,4375,Consumer Segmentation,115,0.026285714285714287
294893,Statistician,J224113,4375,Consumer Trends,8,0.0018285714285714285
294894,Statistician,J224113,4375,Contact Management,4,0.0009142857142857145
294895,Statistician,J224113,4375,Content Curation,2,0.00045714285714285713
294896,Statistician,J224113,4375,Content Development,6,0.0013714285714285714
294897,Statistician,J224113,4375,Content Management,2,0.00045714285714285713
294898,Statistician,J224113,4375,Content Management Systems (CMS),1,0.00022857142857142857
294899,Statistician,J224113,4375,Continuous Integration (CI),1,0.00022857142857142857
294900,Statistician,J224113,4375,Continuous Quality Improvement,1,0.00022857142857142857
294901,Statistician,J224113,4375,Contract Administration,1,0.00022857142857142857
294902,Statistician,J224113,4375,Contract Management,11,0.002514285714285714
294903,Statistician,J224113,4375,Contract Review,3,0.0006857142857142857
294904,Statistician,J224113,4375,Coordination Improvement,2,0.00045714285714285713
294905,Statistician,J224113,4375,Copy Writing,2,0.00045714285714285713
294906,Statistician,J224113,4375,Copywriting,1,0.00022857142857142857
294907,Statistician,J224113,4375,Corporate Communications,5,0.001142857142857143
294908,Statistician,J224113,4375,Corporate Finance,5,0.001142857142857143
294909,Statistician,J224113,4375,Corporate Governance,2,0.00045714285714285713
294910,Statistician,J224113,4375,Corporate Marketing,1,0.00022857142857142857
294911,Statistician,J224113,4375,Corporate Reporting,7,0.0016
294912,Statistician,J224113,4375,Corporate Social Responsibility,4,0.0009142857142857145
294913,Statistician,J224113,4375,Cost Analysis,3,0.0006857142857142857
294914,Statistician,J224113,4375,Cost Control,9,0.002057142857142857
294915,Statistician,J224113,4375,Cost Estimation,1,0.00022857142857142857
294916,Statistician,J224113,4375,Costing,11,0.002514285714285714
294917,Statistician,J224113,4375,Course Development,1,0.00022857142857142857
294918,Statistician,J224113,4375,Credit Risk,92,0.021028571428571428
294919,Statistician,J224113,4375,Criminal Justice,21,0.0048
294920,Statistician,J224113,4375,Crimson Hexagon,3,0.0006857142857142857
294921,Statistician,J224113,4375,CRISP-DM,1,0.00022857142857142857
294922,Statistician,J224113,4375,Critical Care,12,0.002742857142857143
294923,Statistician,J224113,4375,Critical Care Nursing,3,0.0006857142857142857
294924,Statistician,J224113,4375,Cross-Channel Marketing,3,0.0006857142857142857
294925,Statistician,J224113,4375,Cross-Functional Project Management,1,0.00022857142857142857
294926,Statistician,J224113,4375,Cross Sell,8,0.0018285714285714285
294927,Statistician,J224113,4375,Cryptography,8,0.0018285714285714285
294928,Statistician,J224113,4375,Current Good Manufacturing Practices (CGMP),1,0.00022857142857142857
294929,Statistician,J224113,4375,CUSP,1,0.00022857142857142857
294930,Statistician,J224113,4375,Customer Accounts,2,0.00045714285714285713
294931,Statistician,J224113,4375,Customer Acquisition,37,0.008457142857142858
294932,Statistician,J224113,4375,Customer Billing,5,0.001142857142857143
294933,Statistician,J224113,4375,Customer Contact,136,0.031085714285714286
294934,Statistician,J224113,4375,Customer Demand Analysis,2,0.00045714285714285713
294935,Statistician,J224113,4375,Customer Experience Improvement,63,0.0144
294936,Statistician,J224113,4375,Customer Marketing,3,0.0006857142857142857
294937,Statistician,J224113,4375,Customer Profiling,6,0.0013714285714285714
294938,Statistician,J224113,4375,Customer Relationship Marketing,1,0.00022857142857142857
294939,Statistician,J224113,4375,Customer Retention,16,0.003657142857142857
294940,Statistician,J224113,4375,Customer Risk,2,0.00045714285714285713
294941,Statistician,J224113,4375,Customer Service,140,0.032
294942,Statistician,J224113,4375,Customer Service Enhancement,2,0.00045714285714285713
294943,Statistician,J224113,4375,Data Acquisition,25,0.005714285714285714
294944,Statistician,J224113,4375,Data Analysis,2559,0.5849142857142857
294945,Statistician,J224113,4375,Data Architecture,87,0.019885714285714284
294946,Statistician,J224113,4375,Data Archiving,1,0.00022857142857142857
294947,Statistician,J224113,4375,Data Capture,38,0.008685714285714286
294948,Statistician,J224113,4375,Data Cleaning,12,0.002742857142857143
294949,Statistician,J224113,4375,Data Collection,183,0.04182857142857143
294950,Statistician,J224113,4375,Data Conversion,10,0.002285714285714286
294951,Statistician,J224113,4375,Data Dictionary System,29,0.006628571428571429
294952,Statistician,J224113,4375,Data Documentation,26,0.005942857142857143
294953,Statistician,J224113,4375,Data Encryption,1,0.00022857142857142857
294954,Statistician,J224113,4375,Data Engineering,28,0.0064
294955,Statistician,J224113,4375,Data Entry,44,0.010057142857142857
294956,Statistician,J224113,4375,Data Governance,142,0.032457142857142865
294957,Statistician,J224113,4375,Data Integration,98,0.0224
294958,Statistician,J224113,4375,Data Integrity,26,0.005942857142857143
294959,Statistician,J224113,4375,Data Lakes / Reservoirs,29,0.006628571428571429
294960,Statistician,J224113,4375,Data Management,529,0.12091428571428572
294961,Statistician,J224113,4375,Data Management Platform (DMP),8,0.0018285714285714285
294962,Statistician,J224113,4375,Data Manipulation,165,0.037714285714285714
294963,Statistician,J224113,4375,Data Mapping,73,0.016685714285714286
294964,Statistician,J224113,4375,Data Migration,95,0.021714285714285717
294965,Statistician,J224113,4375,Data Mining,247,0.056457142857142865
294966,Statistician,J224113,4375,Data Modelling,271,0.06194285714285714
294967,Statistician,J224113,4375,Data Modelling Star / Snowflake Schema,10,0.002285714285714286
294968,Statistician,J224113,4375,Data Munging,1,0.00022857142857142857
294969,Statistician,J224113,4375,Data Operations,10,0.002285714285714286
294970,Statistician,J224113,4375,Data Privacy,9,0.002057142857142857
294971,Statistician,J224113,4375,Data Quality,349,0.07977142857142858
294972,Statistician,J224113,4375,Data Quality Assessment,3,0.0006857142857142857
294973,Statistician,J224113,4375,Data Reports,15,0.0034285714285714284
294974,Statistician,J224113,4375,Data Science,266,0.0608
294975,Statistician,J224113,4375,Data Security,16,0.003657142857142857
294976,Statistician,J224113,4375,Data Structures,74,0.016914285714285715
294977,Statistician,J224113,4375,Data Taxonomy,3,0.0006857142857142857
294978,Statistician,J224113,4375,Data Transformation,248,0.05668571428571429
294979,Statistician,J224113,4375,Data Transformation Services,6,0.0013714285714285714
294980,Statistician,J224113,4375,Data Trending,23,0.005257142857142857
294981,Statistician,J224113,4375,Data Validation,55,0.012571428571428572
294982,Statistician,J224113,4375,Data Verification,11,0.002514285714285714
294983,Statistician,J224113,4375,Data Warehouse Development,13,0.0029714285714285715
294984,Statistician,J224113,4375,Data Warehouse Processing,52,0.011885714285714286
294985,Statistician,J224113,4375,Data Warehousing,349,0.07977142857142858
294986,Statistician,J224113,4375,Database Administration,38,0.008685714285714286
294987,Statistician,J224113,4375,Database Architecture,6,0.0013714285714285714
294988,Statistician,J224113,4375,Database Design,77,0.0176
294989,Statistician,J224113,4375,Database Management,47,0.010742857142857144
294990,Statistician,J224113,4375,Database Marketing,14,0.0032
294991,Statistician,J224113,4375,Database Optimisation,2,0.00045714285714285713
294992,Statistician,J224113,4375,Database Partitioning,1,0.00022857142857142857
294993,Statistician,J224113,4375,Database Programming,8,0.0018285714285714285
294994,Statistician,J224113,4375,Database Schemata,12,0.002742857142857143
294995,Statistician,J224113,4375,Database Tuning,2,0.00045714285714285713
294996,Statistician,J224113,4375,Dealer Rooms,4,0.0009142857142857145
294997,Statistician,J224113,4375,Decision Support,16,0.003657142857142857
294998,Statistician,J224113,4375,Decision Support Systems,1,0.00022857142857142857
294999,Statistician,J224113,4375,Decision Trees,19,0.004342857142857143
295000,Statistician,J224113,4375,Deck Building,1,0.00022857142857142857
295001,Statistician,J224113,4375,Deep Learning,13,0.0029714285714285715
295002,Statistician,J224113,4375,Dell Boomi,1,0.00022857142857142857
295003,Statistician,J224113,4375,Demand Forecasting,5,0.001142857142857143
295004,Statistician,J224113,4375,Demand Management,1,0.00022857142857142857
295005,Statistician,J224113,4375,Demand Planning,3,0.0006857142857142857
295006,Statistician,J224113,4375,Dementia knowledge,3,0.0006857142857142857
295007,Statistician,J224113,4375,Dentistry,13,0.0029714285714285715
295008,Statistician,J224113,4375,Derivatives,17,0.0038857142857142853
295009,Statistician,J224113,4375,Dermatology,1,0.00022857142857142857
295010,Statistician,J224113,4375,Description and Demonstration of Products,6,0.0013714285714285714
295011,Statistician,J224113,4375,Design of experiments (DOE),2,0.00045714285714285713
295012,Statistician,J224113,4375,Design Thinking,6,0.0013714285714285714
295013,Statistician,J224113,4375,Desktop Publishing,1,0.00022857142857142857
295014,Statistician,J224113,4375,Detection and Measurement Equipment,2,0.00045714285714285713
295015,Statistician,J224113,4375,DevOps,18,0.004114285714285714
295016,Statistician,J224113,4375,Diabetes Diagnosis / Treatment,3,0.0006857142857142857
295017,Statistician,J224113,4375,Digital Advertising,12,0.002742857142857143
295018,Statistician,J224113,4375,Digital Communications,1,0.00022857142857142857
295019,Statistician,J224113,4375,Digital Design,3,0.0006857142857142857
295020,Statistician,J224113,4375,Digital Marketing,25,0.005714285714285714
295021,Statistician,J224113,4375,Digital Media Advertising,1,0.00022857142857142857
295022,Statistician,J224113,4375,Digital Media Industry Knowledge,1,0.00022857142857142857
295023,Statistician,J224113,4375,Digital Media Strategy,1,0.00022857142857142857
295024,Statistician,J224113,4375,Digital Payments,3,0.0006857142857142857
